,commodity,level,mode,node_dest,node_loc,technology,time,time_dest,unit,value,year_act,year_vtg
554,methanol,primary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,1.0,2040,2030
555,electr,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,0.09090909,2050,2030
556,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2050,2030
557,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2050,2030
558,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2050,2030
559,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2020,2010
560,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2010,2005
561,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,2005
562,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2010,1995
563,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2050,2030
564,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2040,2005
565,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2010,2000
566,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2040,2020
567,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2005,1995
568,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2020,2000
569,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,2000
570,electr,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,0.13636364,2040,2020
571,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2030,2010
572,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2030,2005
573,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2050,2040
574,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,2010
575,lightoil,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,1.0,2040,2030
576,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2040,2030
577,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2050,2030
578,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.07526882,2010,1995
579,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2000,1995
580,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,1995,1990
581,electr,secondary,M1,South Africa,South Africa,meth_ng,year,year,GWa,0.0,2050,2030
582,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,1990
583,methanol,primary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,1.0,2050,2040
584,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2010,2005
585,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,2000
586,methanol,primary,M1,South Africa,South Africa,meth_ng,year,year,GWa,1.0,2040,2030
587,methanol,primary,M1,South Africa,South Africa,meth_ng,year,year,GWa,1.0,2030,2020
588,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2050,2030
589,electr,secondary,M1,South Africa,South Africa,bio_istig,year,year,GWa,1.0,2040,2030
590,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2020,2000
591,lightoil,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,1.0,2040,2030
592,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2010,1995
593,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2010,1990
594,electr,secondary,M1,South Africa,South Africa,bio_istig,year,year,GWa,1.0,2030,2020
595,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2030,2010
596,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2040,2010
597,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2040,2020
598,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2020,2005
599,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2020,2010
600,non-comm,useful,M1,South Africa,South Africa,biomass_nc,year,year,GWa,1.0,2005,2000
601,lightoil,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,1.0,2050,2040
602,coal,primary,M1,South Africa,South Africa,coal_extr,year,year,GWa,1.0,2010,2005
603,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2010,2005
604,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2030,2010
605,non-comm,useful,M1,South Africa,South Africa,biomass_nc,year,year,GWa,1.0,2010,2005
606,electr,secondary,M1,South Africa,South Africa,igcc_ccs,year,year,GWa,1.0,2050,2030
607,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2000,1990
608,gas,secondary,M1,South Africa,South Africa,coal_gas,year,year,GWa,1.0,2020,2010
609,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2030,2005
610,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,1995
611,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2005,1995
612,lightoil,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,1.0,2030,2020
613,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2050,2040
614,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2050,2040
615,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2050,2040
616,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1990
617,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2005,1995
618,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2030,2005
619,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2030,2010
620,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2020,2010
621,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2000,1990
622,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2050,2020
623,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2050,2040
624,electr,secondary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,0.0,2050,2030
625,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2005,2000
626,electr,secondary,M1,South Africa,South Africa,gas_cc_ccs,year,year,GWa,1.0,2050,2030
627,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2010,1990
628,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,2030
629,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2020,1995
630,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2010,2005
631,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2020,1995
632,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2030,2000
633,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2005,2000
634,methanol,primary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,1.0,2040,2020
635,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2030,2005
636,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2000,1990
637,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2020,2000
638,electr,secondary,M1,South Africa,South Africa,coal_adv_ccs,year,year,GWa,1.0,2050,2030
639,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,2010
640,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2010,1995
641,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,2000
642,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2030,2010
643,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2020,1995
644,electr,secondary,M1,South Africa,South Africa,igcc_ccs,year,year,GWa,1.0,2040,2020
645,gas,secondary,M1,South Africa,South Africa,gas_bio,year,year,GWa,1.0,2020,2010
646,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2030,2020
647,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2040,2020
648,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2040,2010
649,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2005,1995
650,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2040,2030
651,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2010,1995
652,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,1995,1990
653,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1990
654,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2020,2000
655,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2010,2005
656,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2000,1990
657,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2030,2000
658,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2020,1995
659,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2010,1990
660,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2040,2020
661,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.9189189,2005,2000
662,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.06382979,2020,2005
663,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2010,1995
664,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2000,1995
665,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2030,2010
666,methanol,primary,M1,South Africa,South Africa,meth_coal,year,year,GWa,1.0,2040,2020
667,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2030,2020
668,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1995
669,methanol,primary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,1.0,2050,2030
670,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,1995,1990
671,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2000,1995
672,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2005,2000
673,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2010,2000
674,methanol,primary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,1.0,2040,2030
675,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2030,2005
676,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,2005
677,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2005,1990
678,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2040,2030
679,electr,secondary,M1,South Africa,South Africa,meth_coal,year,year,GWa,0.03846154,2040,2020
680,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2005,2000
681,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2010,1995
682,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2020,2000
683,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2030,2020
684,electr,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,0.09090909,2040,2020
685,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2030,2020
686,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.06382979,2020,2010
687,electr,secondary,M1,South Africa,South Africa,gas_cc_ccs,year,year,GWa,1.0,2040,2020
688,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2050,2040
689,electr,secondary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,0.0,2040,2020
690,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2040,2030
691,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,2040
692,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2040,2020
693,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2030,2005
694,gas,secondary,M1,South Africa,South Africa,coal_gas,year,year,GWa,1.0,2050,2030
695,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2010,2000
696,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2020,2000
697,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.9247312,2010,1995
698,electr,secondary,M1,South Africa,South Africa,coal_adv_ccs,year,year,GWa,1.0,2040,2020
699,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2000,1995
700,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2030,2020
701,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2030,2010
702,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2030,2005
703,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,1995,1990
704,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2000,1995
705,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2040,2020
706,electr,secondary,M1,South Africa,South Africa,igcc_ccs,year,year,GWa,1.0,2050,2040
707,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2000,1995
708,gas,secondary,M1,South Africa,South Africa,gas_bio,year,year,GWa,1.0,2050,2030
709,electr,secondary,M1,South Africa,South Africa,meth_coal,year,year,GWa,0.03846154,2050,2030
710,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2030,2020
711,electr,secondary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,0.01923077,2050,2030
712,methanol,primary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,1.0,2030,2020
713,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,1995,1990
714,gas,secondary,M1,South Africa,South Africa,coal_gas,year,year,GWa,1.0,2040,2020
715,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2020,2000
716,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2030,2005
717,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2050,2040
718,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2010,1995
719,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2050,2030
720,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,2000
721,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2000,1995
722,non-comm,useful,M1,South Africa,South Africa,biomass_nc,year,year,GWa,1.0,2000,1995
723,lightoil,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,1.0,2030,2020
724,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2050,2030
725,electr,secondary,M1,South Africa,South Africa,bio_istig,year,year,GWa,1.0,2020,2010
726,methanol,primary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,1.0,2050,2040
727,non-comm,useful,M1,South Africa,South Africa,biomass_nc,year,year,GWa,1.0,1995,1990
728,coal,primary,M1,South Africa,South Africa,coal_extr,year,year,GWa,1.0,2000,1995
729,methanol,primary,M1,South Africa,South Africa,meth_coal,year,year,GWa,1.0,2040,2030
730,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2020,2005
731,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2020,2005
732,coal,primary,M1,South Africa,South Africa,coal_extr,year,year,GWa,1.0,2005,2000
733,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,2005
734,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2020,2000
735,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2010,1995
736,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,2000
737,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2010,2000
738,methanol,primary,M1,South Africa,South Africa,meth_coal,year,year,GWa,1.0,2030,2020
739,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2050,2030
740,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2020,1990
741,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2030,2010
742,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2040,2020
743,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2050,2040
744,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2005,1990
745,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2050,2040
746,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2030,2010
747,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2040,2030
748,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2000,1990
749,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2020,2005
750,electr,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,0.09090909,2050,2040
751,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2010,2000
752,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2020,2005
753,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2050,2040
754,electr,secondary,M1,South Africa,South Africa,meth_ng,year,year,GWa,0.0,2050,2040
755,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,1990
756,electr,secondary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,0.0,2050,2040
757,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2005,2000
758,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2040,2020
759,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,1995
760,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1995
761,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2010,1990
762,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2040,2010
763,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,2020
764,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2030,2010
765,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,2010
766,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2040,2030
767,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,1990
768,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2040,2030
769,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2000,1995
770,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2005,1990
771,electr,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,0.13636364,2050,2040
772,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2010,1990
773,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2030,2010
774,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2040,2010
775,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1990
776,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2030,2020
777,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2020,1995
778,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2010,2005
779,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2040,2020
780,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2050,2040
781,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2030,2000
782,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2005,1990
783,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2005,2000
784,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.9130435,2000,1995
785,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2030,2010
786,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.07526882,2010,2000
787,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2040,2020
788,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2050,2030
789,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.081081085,2005,1995
790,electr,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,0.13636364,2040,2030
791,electr,secondary,M1,South Africa,South Africa,meth_ng,year,year,GWa,0.0,2030,2020
792,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2020,2000
793,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2020,2010
794,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2050,2040
795,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2030,2020
796,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,2005
797,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2030,2020
798,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2030,2020
799,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2020,1995
800,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.9247312,2010,2000
801,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2030,2000
802,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2040,2030
803,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2040,2030
804,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2040,2030
805,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2020,1995
806,gas,secondary,M1,South Africa,South Africa,gas_bio,year,year,GWa,1.0,2050,2040
807,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2000,1995
808,electr,secondary,M1,South Africa,South Africa,syn_liq_ccs,year,year,GWa,0.09090909,2040,2030
809,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2010,1995
810,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2005,1995
811,electr,secondary,M1,South Africa,South Africa,meth_ng,year,year,GWa,0.0,2040,2030
812,gas,secondary,M1,South Africa,South Africa,coal_gas,year,year,GWa,1.0,2050,2040
813,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2030,2010
814,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2020,2010
815,electr,secondary,M1,South Africa,South Africa,coal_adv,year,year,GWa,1.0,2030,2020
816,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2020,1995
817,coal,primary,M1,South Africa,South Africa,coal_extr,year,year,GWa,1.0,1995,1990
818,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2010,1995
819,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.9361702,2020,2005
820,gas,secondary,M1,South Africa,South Africa,gas_bio,year,year,GWa,1.0,2030,2010
821,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2030,2020
822,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2040,2000
823,electr,secondary,M1,South Africa,South Africa,igcc,year,year,GWa,1.0,2030,2020
824,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2030,2010
825,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.07526882,2010,2005
826,electr,secondary,M1,South Africa,South Africa,igcc_ccs,year,year,GWa,1.0,2030,2020
827,electr,secondary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,0.01923077,2040,2020
828,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2005,1990
829,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2010,2000
830,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2030,2005
