,commodity,level,mode,node_dest,node_loc,technology,time,time_dest,unit,value,year_act,year_vtg
831,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2005,1995
832,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2020,2005
833,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1990
834,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2020,2010
835,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2000,1990
836,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2040,2020
837,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,1995,1990
838,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2005,1995
839,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2040,2030
840,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1995
841,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2000,1990
842,methanol,primary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,1.0,2030,2020
843,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2040,2010
844,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2005,1995
845,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2020,2005
846,gas,secondary,M1,South Africa,South Africa,coal_gas,year,year,GWa,1.0,2030,2010
847,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,1995
848,gas,secondary,M1,South Africa,South Africa,gas_bio,year,year,GWa,1.0,2040,2020
849,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,1995,1990
850,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2005,1990
851,electr,secondary,M1,South Africa,South Africa,coal_adv_ccs,year,year,GWa,1.0,2050,2040
852,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2005,1990
853,electr,secondary,M1,South Africa,South Africa,meth_coal_ccs,year,year,GWa,0.01923077,2050,2040
854,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2020,2010
855,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2030,2010
856,electr,secondary,M1,South Africa,South Africa,gas_cc_ccs,year,year,GWa,1.0,2050,2040
857,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2010,1995
858,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2010,2005
859,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2020,1990
860,electr,secondary,M1,South Africa,South Africa,igcc_ccs,year,year,GWa,1.0,2040,2030
861,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1995
862,i_therm,useful,M1,South Africa,South Africa,loil_i,year,year,GWa,1.0,2010,2005
863,electr,secondary,M1,South Africa,South Africa,meth_ng_ccs,year,year,GWa,0.0,2040,2030
864,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2040,2020
865,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2020,2000
866,electr,secondary,M1,South Africa,South Africa,gas_cc_ccs,year,year,GWa,1.0,2040,2030
867,electr,secondary,M1,South Africa,South Africa,meth_coal,year,year,GWa,0.03846154,2050,2040
868,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2010,2000
869,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2010,1995
870,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2010,2000
871,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2020,2005
872,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1990
873,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,1995,1990
874,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2000,1995
875,i_therm,useful,M1,South Africa,South Africa,foil_i,year,year,GWa,1.0,2020,2010
876,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2040,2030
877,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.05263158,2050,2030
878,electr,secondary,M1,South Africa,South Africa,foil_ppl,year,year,GWa,1.0,2020,2005
879,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2010,2005
880,electr,secondary,M1,South Africa,South Africa,coal_adv_ccs,year,year,GWa,1.0,2040,2030
881,electr,secondary,M1,South Africa,South Africa,gas_cc,year,year,GWa,1.0,2040,2030
882,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2030,1990
883,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,2000
884,fueloil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.06382979,2020,1995
885,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2005,2000
886,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2020,2005
887,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2050,2010
888,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,2030
889,i_therm,useful,M1,South Africa,South Africa,elec_i,year,year,GWa,1.0,2005,1995
890,lightoil,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,1.0,2050,2030
891,electr,secondary,M1,South Africa,South Africa,syn_liq,year,year,GWa,0.13636364,2030,2020
892,electr,secondary,M1,South Africa,South Africa,meth_coal,year,year,GWa,0.03846154,2040,2030
893,i_therm,useful,M1,South Africa,South Africa,coal_i,year,year,GWa,1.0,2005,1990
894,electr,secondary,M1,South Africa,South Africa,gas_ct,year,year,GWa,1.0,2050,2040
895,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2000,1995
896,methanol,primary,M1,South Africa,South Africa,meth_ng,year,year,GWa,1.0,2050,2030
897,i_therm,useful,M1,South Africa,South Africa,gas_i,year,year,GWa,1.0,2030,2010
898,electr,secondary,M1,South Africa,South Africa,coal_ppl,year,year,GWa,1.0,2050,2040
899,i_therm,useful,M1,South Africa,South Africa,biomass_i,year,year,GWa,1.0,2020,2010
900,electr,secondary,M1,South Africa,South Africa,loil_ppl,year,year,GWa,1.0,2050,2040
901,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2040,2030
902,electr,secondary,M1,South Africa,South Africa,bio_istig,year,year,GWa,1.0,2050,2030
903,lightoil,secondary,M1,South Africa,South Africa,ref_hil,year,year,GWa,0.94736844,2030,2020
904,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2040,2010
905,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,1990,1985
906,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2010,1985
907,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,1995,1985
908,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2005,1985
909,electr,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,1.0,2000,1985
910,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1990,1965
911,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1965
912,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1965
913,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1965
914,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1965
915,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1965
916,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1990,1970
917,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1970
918,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1970
919,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1970
920,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1970
921,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1970
922,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1970
923,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1990,1975
924,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1975
925,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1975
926,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1975
927,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1975
928,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1975
929,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1975
930,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1990,1980
931,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,1980
932,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1980
933,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1980
934,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1980
935,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1980
936,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1980
937,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1980
938,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1990,1985
939,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2040,1985
940,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2020,1985
941,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2000,1985
942,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2010,1985
943,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2030,1985
944,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,2005,1985
945,electr,final,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.0,1995,1985
946,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1990,1975
947,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1995,1975
948,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2005,1975
949,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2000,1975
950,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,1975
951,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1990,1980
952,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1995,1980
953,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2005,1980
954,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,1980
955,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2000,1980
956,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,1980
957,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1990,1985
958,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,1995,1985
959,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2005,1985
960,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2020,1985
961,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2000,1985
962,gas,final,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.0,2010,1985
963,biomass,primary,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2010,2010
964,biomass,primary,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2020,2020
965,biomass,primary,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2030,2030
966,biomass,primary,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2040,2040
967,biomass,primary,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2050,2050
968,gas,primary,M1,South Africa,South Africa,gas_ind,year,year,???,1.0,2010,2010
969,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2010,2010
970,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2020,2020
971,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2030
972,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2040
973,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2050
974,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2020,2010
975,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2010
976,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2020
977,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2010
978,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2020
979,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2030
980,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2030
981,electr,secondary,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2040
982,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2010,2010
983,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2020,2020
984,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2030
985,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2040
986,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2050
987,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2020,2010
988,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2010
989,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2020
990,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2010
991,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2020
992,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2030
993,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2030
994,electr,secondary,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2040
995,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2010,2010
996,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2020,2020
997,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2030
998,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2040
999,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2050
1000,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2020,2010
1001,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2010
1002,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2020
1003,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2020
1004,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2030
1005,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2030
1006,electr,secondary,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2040
1007,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2010,2010
1008,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2020,2020
1009,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2030
1010,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2040
1011,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2050
1012,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2020,2010
1013,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2010
1014,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2020
1015,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2020
1016,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2030
1017,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2030
1018,electr,secondary,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2040
1019,crudeoil,primary,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2010,2010
1020,crudeoil,primary,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2020,2020
1021,crudeoil,primary,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2030,2030
1022,crudeoil,primary,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2040,2040
1023,crudeoil,primary,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2050,2050
1024,gas,primary,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2010,2010
1025,gas,primary,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2020,2020
1026,gas,primary,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2030,2030
1027,gas,primary,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2040,2040
1028,gas,primary,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2050,2050
1029,gas,primary,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2020,2020
1030,gas,primary,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2030,2030
1031,gas,primary,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2040,2040
1032,gas,primary,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2050,2050
1033,rc_therm,useful,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2010,2010
1034,rc_therm,useful,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2020,2020
1035,rc_therm,useful,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2030,2030
1036,rc_therm,useful,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2040,2040
1037,rc_therm,useful,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2050,2050
1038,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2010,2010
1039,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2020,2020
1040,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2030,2030
1041,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2040,2040
1042,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2050,2050
1043,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2020,2010
1044,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2030,2020
1045,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2040,2030
1046,i_therm,useful,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2050,2040
1047,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2010,2010
1048,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2020,2020
1049,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2030
1050,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2040
1051,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2050
1052,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2020
1053,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2030
1054,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2040
1055,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2010
1056,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2010
1057,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2020,2010
1058,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2020
1059,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2020
1060,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2010
1061,electr,secondary,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2030
1062,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2010,2010
1063,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2020,2020
1064,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2030,2030
1065,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2040,2040
1066,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2050,2050
1067,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2020,2010
1068,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2030,2010
1069,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2030,2020
1070,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2040,2010
1071,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2040,2020
1072,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2040,2030
1073,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2050,2010
1074,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2050,2020
1075,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2050,2030
1076,electr,secondary,M1,South Africa,South Africa,nuc_ppl,year,year,???,1.0,2050,2040
1077,fueloil,secondary,M1,South Africa,South Africa,foil_imp,year,year,???,1.0,2010,2010
1078,fueloil,secondary,M1,South Africa,South Africa,foil_imp,year,year,???,1.0,2020,2020
1079,fueloil,secondary,M1,South Africa,South Africa,foil_imp,year,year,???,1.0,2030,2030
1080,fueloil,secondary,M1,South Africa,South Africa,foil_imp,year,year,???,1.0,2040,2040
1081,fueloil,secondary,M1,South Africa,South Africa,foil_imp,year,year,???,1.0,2050,2050
1082,lightoil,secondary,M1,South Africa,South Africa,loil_imp,year,year,???,1.0,2010,2010
1083,lightoil,secondary,M1,South Africa,South Africa,loil_imp,year,year,???,1.0,2020,2020
1084,lightoil,secondary,M1,South Africa,South Africa,loil_imp,year,year,???,1.0,2030,2030
1085,lightoil,secondary,M1,South Africa,South Africa,loil_imp,year,year,???,1.0,2040,2040
1086,lightoil,secondary,M1,South Africa,South Africa,loil_imp,year,year,???,1.0,2050,2050
1087,electr,secondary,M1,South Africa,South Africa,elec_imp,year,year,???,1.0,2010,2010
1088,electr,secondary,M1,South Africa,South Africa,elec_imp,year,year,???,1.0,2020,2020
1089,electr,secondary,M1,South Africa,South Africa,elec_imp,year,year,???,1.0,2030,2030
1090,electr,secondary,M1,South Africa,South Africa,elec_imp,year,year,???,1.0,2040,2040
1091,electr,secondary,M1,South Africa,South Africa,elec_imp,year,year,???,1.0,2050,2050
1092,crudeoil,secondary,M1,South Africa,South Africa,oil_imp,year,year,???,1.0,2010,2010
1093,crudeoil,secondary,M1,South Africa,South Africa,oil_imp,year,year,???,1.0,2020,2020
1094,crudeoil,secondary,M1,South Africa,South Africa,oil_imp,year,year,???,1.0,2030,2030
1095,crudeoil,secondary,M1,South Africa,South Africa,oil_imp,year,year,???,1.0,2040,2040
1096,crudeoil,secondary,M1,South Africa,South Africa,oil_imp,year,year,???,1.0,2050,2050
1097,gas,secondary,M1,South Africa,South Africa,gas_imp,year,year,???,1.0,2010,2010
1098,gas,secondary,M1,South Africa,South Africa,gas_imp,year,year,???,1.0,2020,2020
1099,gas,secondary,M1,South Africa,South Africa,gas_imp,year,year,???,1.0,2030,2030
1100,gas,secondary,M1,South Africa,South Africa,gas_imp,year,year,???,1.0,2040,2040
1101,gas,secondary,M1,South Africa,South Africa,gas_imp,year,year,???,1.0,2050,2050
1102,coal,secondary,M1,South Africa,South Africa,coal_imp,year,year,???,1.0,2010,2010
1103,coal,secondary,M1,South Africa,South Africa,coal_imp,year,year,???,1.0,2020,2020
1104,coal,secondary,M1,South Africa,South Africa,coal_imp,year,year,???,1.0,2030,2030
1105,coal,secondary,M1,South Africa,South Africa,coal_imp,year,year,???,1.0,2040,2040
1106,coal,secondary,M1,South Africa,South Africa,coal_imp,year,year,???,1.0,2050,2050
